도서명,저자,출판사,장르(KDC),1순위_장르보정점수,2순위_지역특화점수,3순위_AI체급점수,🔥최종종합점수,AI분석소평
삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,800번대,33.5,49.5,83.3,58.2,전국구 베스트셀러 작가(류츠신 지음)의 신작입니다. 대표 출판사(자음과모음)의 수매 신뢰도가 높습니다.
일만 번의 다이빙 :이송현 장편 소설 ,지은이: 이송현,다산북스,800번대,33.5,49.5,83.2,58.2,전국구 베스트셀러 작가(이송현)의 신작입니다. 대표 출판사(다산북스)의 수매 신뢰도가 높습니다.
단 한 사람 :최진영 장편소설 ,지은이: 최진영,한겨레엔,800번대,33.5,49.5,83.3,58.2,전국구 베스트셀러 작가(최진영)의 신작입니다. 대표 출판사(한겨레엔)의 수매 신뢰도가 높습니다.
삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,800번대,33.5,49.5,83.3,58.2,전국구 베스트셀러 작가(류츠신 지음)의 신작입니다. 대표 출판사(자음과모음)의 수매 신뢰도가 높습니다.
그대의 차가운 손:한강 장편소설,한강 지음,문학과지성사,800번대,33.5,49.5,83.2,58.2,전국구 베스트셀러 작가(한강 지음)의 신작입니다. 대표 출판사(문학과지성사)의 수매 신뢰도가 높습니다.
사라진 것들 :앤드루 포터 소설 ,지은이: 앤드루 포터 ;옮긴이: 민은영,문학동네,800번대,33.5,49.5,83.2,58.2,전국구 베스트셀러 작가(앤드루 포터)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
순도 100퍼센트의 휴식 :박상영 에세이 ,지은이: 박상영,인플루엔셜,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(박상영)의 신작입니다. 대표 출판사(인플루엔셜)의 수매 신뢰도가 높습니다.
오백 년째 열다섯 :김혜정 장편소설 ,글: 김혜정,위즈덤하우스,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(김혜정)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(김혜정)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
(처음 읽는) 삼국지,원작: 나관중 ;그림: 한현동,미래엔,800번대,33.5,49.5,82.9,58.1,전국구 베스트셀러 작가(나관중)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
말하고 싶은 비밀 ,사쿠라 이이요 지음 ;김윤경 옮김,모모,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(사쿠라 이이요 지음)의 신작입니다. 출판 이력이 있는 출판사(모모)입니다.
오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(김혜정)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
내가 생각한 인생이 아니야 ,지은이: 류시화,수오서재,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(류시화)의 신작입니다. 대표 출판사(수오서재)의 수매 신뢰도가 높습니다.
이상한 무인 아이스크림 가게 ,서아람 글 ;안병현 그림,라곰스쿨,800번대,33.5,49.5,82.9,58.1,전국구 베스트셀러 작가(서아람 안병현 그림)의 신작입니다. 대표 출판사(라곰스쿨)의 수매 신뢰도가 높습니다.
(처음 읽는) 삼국지,원작: 나관중 ;그림: 한현동,미래엔,800번대,33.5,49.5,82.9,58.1,전국구 베스트셀러 작가(나관중)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
빛을 걷으면 빛 :성해나 소설 ,지은이: 성해나,문학동네,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(성해나)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(김혜정)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
치즈 이야기 :조예은 소설 ,지은이: 조예은,문학동네,800번대,33.5,49.5,83.1,58.1,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
그러라 그래 :양희은 에세이 ,지은이: 양희은,김영사,800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(양희은)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),800번대,33.5,49.5,83.0,58.1,전국구 베스트셀러 작가(설민석)의 신작입니다. 대표 출판사(Dankkum i(단꿈아이))의 수매 신뢰도가 높습니다.
시간 고양이,박미연 글 ;이소연 그림,이지북,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(박미연 이소연 그림)의 신작입니다. 대표 출판사(이지북)의 수매 신뢰도가 높습니다.
"설자은, 금성으로 돌아오다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(정세랑)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
입속 지느러미 :조예은 장편소설 ,지은이: 조예은,한겨레엔,800번대,33.5,49.5,82.7,58.0,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(한겨레엔)의 수매 신뢰도가 높습니다.
시간 고양이,박미연 글 ;이소연 그림,이지북,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(박미연 이소연 그림)의 신작입니다. 대표 출판사(이지북)의 수매 신뢰도가 높습니다.
시간 고양이,박미연 글 ;이소연 그림,이지북,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(박미연 이소연 그림)의 신작입니다. 대표 출판사(이지북)의 수매 신뢰도가 높습니다.
사랑과 결함 :예소연 소설 ,지은이: 예소연,문학동네,800번대,33.5,49.5,82.7,58.0,전국구 베스트셀러 작가(예소연)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
행복할 거야 이래도 되나 싶을 정도로 :일홍 에세이 ,지은이: 일홍,부크럼,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(일홍)의 신작입니다. 출판 이력이 있는 출판사(부크럼)입니다.
"설자은, 불꽃을 쫓다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(정세랑)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
스노볼 드라이브 :조예은 장편소설 ,지은이: 조예은,민음사,800번대,33.5,49.5,82.7,58.0,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(민음사)의 수매 신뢰도가 높습니다.
학교 옆 만능빌딩 ,이현지 글 ;김민우 그림,비룡소,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(이현지 김민우 그림)의 신작입니다. 대표 출판사(비룡소)의 수매 신뢰도가 높습니다.
"시선으로부터, :정세랑 장편소설 ",지은이: 정세랑,문학동네,800번대,33.5,49.5,82.8,58.0,전국구 베스트셀러 작가(정세랑)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
트로피컬 나이트 =조예은 소설집 /Tropical night ,지은이: 조예은,한겨레엔,800번대,33.5,49.5,82.7,58.0,전국구 베스트셀러 작가(조예은)의 신작입니다. 대표 출판사(한겨레엔)의 수매 신뢰도가 높습니다.
그럴 수 있어 :양희은 에세이 ,지은이: 양희은,웅진씽크빅,800번대,33.5,49.5,82.7,58.0,전국구 베스트셀러 작가(양희은)의 신작입니다. 대표 출판사(웅진씽크빅)의 수매 신뢰도가 높습니다.
황금종이 :조정래 장편소설 ,저자: 조정래,해냄(해냄출판사),800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(조정래)의 신작입니다. 대표 출판사(해냄(해냄출판사))의 수매 신뢰도가 높습니다.
여름은 고작 계절 :김서해 장편소설 ,지은이: 김서해,위즈덤하우스,800번대,33.5,49.5,82.6,57.9,전국구 베스트셀러 작가(김서해)의 신작입니다. 대표 출판사(위즈덤하우스)의 수매 신뢰도가 높습니다.
웃소,원작: 웃소 ;그림: 박강호,미래엔,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(웃소)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
웃소,원작: 웃소 ;그림: 박강호,미래엔,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(웃소)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
초밥이 옷을 사러 갔어요 ,타나카 타츠야 지음 ;권남희 옮김,토토북,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(타나카 타츠야 지음)의 신작입니다. 대표 출판사(토토북)의 수매 신뢰도가 높습니다.
황금종이 :조정래 장편소설 ,저자: 조정래,해냄(해냄출판사),800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(조정래)의 신작입니다. 대표 출판사(해냄(해냄출판사))의 수매 신뢰도가 높습니다.
웃소,원작: 웃소 ;그림: 박강호,미래엔,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(웃소)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
웃소,원작: 웃소 ;그림: 박강호,미래엔,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(웃소)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
웃소,원작: 웃소 ;그림: 박강호,미래엔,800번대,33.5,49.5,82.4,57.9,전국구 베스트셀러 작가(웃소)의 신작입니다. 대표 출판사(미래엔)의 수매 신뢰도가 높습니다.
파과 :구병모 장편소설 ,지은이: 구병모,자음과모음,800번대,33.5,49.5,82.2,57.8,전국구 베스트셀러 작가(구병모)의 신작입니다. 대표 출판사(자음과모음)의 수매 신뢰도가 높습니다.
빨간내복야코,원작: 빨간내복야코 ;글·그림: 서후,샌드박스네트워크,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(빨간내복야코)의 신작입니다. 대표 출판사(샌드박스네트워크)의 수매 신뢰도가 높습니다.
벌거벗은 세계사,"글: 이현희,최호정",아울북(북이십일 아울북),900번대,55.4,32.9,78.4,57.8,전국구 베스트셀러 작가(이현희)의 신작입니다. 대표 출판사(아울북(북이십일 아울북))의 수매 신뢰도가 높습니다.
가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(히가시노 게이고)의 신작입니다. 대표 출판사(재인)의 수매 신뢰도가 높습니다.
듄 ,지은이: 프랭크 허버트 ;옮긴이: 김승욱,황금가지,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(프랭크 허버트)의 신작입니다. 출판 이력이 있는 출판사(황금가지)입니다.
시간 유전자 ,김혜정 글 ;인디고 그림,라임,800번대,33.5,49.5,82.2,57.8,전국구 베스트셀러 작가(김혜정 인디고 그림)의 신작입니다. 출판 이력이 있는 출판사(라임)입니다.
히든 픽처스 ,제이슨 르쿨락 지음 ;유소영 옮김,문학수첩,800번대,33.5,49.5,82.2,57.8,전국구 베스트셀러 작가(제이슨 르쿨락 지음)의 신작입니다. 대표 출판사(문학수첩)의 수매 신뢰도가 높습니다.
빨간내복야코,원작: 빨간내복야코 ;글·그림: 서후,샌드박스네트워크,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(빨간내복야코)의 신작입니다. 대표 출판사(샌드박스네트워크)의 수매 신뢰도가 높습니다.
긴키 지방의 어느 장소에 대하여 :세스지 장편소설 ,지은이: 세스지 ;옮긴이: 전선영,오팬하우스,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(세스지)의 신작입니다. 대표 출판사(오팬하우스)의 수매 신뢰도가 높습니다.
마지막 마음이 들리는 공중전화 :이수연 장편소설 ,지은이: 이수연,클레이하우스,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(이수연)의 신작입니다. 대표 출판사(클레이하우스)의 수매 신뢰도가 높습니다.
빨간내복야코,원작: 빨간내복야코 ;글·그림: 서후,샌드박스네트워크,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(빨간내복야코)의 신작입니다. 대표 출판사(샌드박스네트워크)의 수매 신뢰도가 높습니다.
빨간내복야코,원작: 빨간내복야코 ;글·그림: 서후,샌드박스네트워크,800번대,33.5,49.5,82.3,57.8,전국구 베스트셀러 작가(빨간내복야코)의 신작입니다. 대표 출판사(샌드박스네트워크)의 수매 신뢰도가 높습니다.
생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,800번대,33.5,49.5,82.1,57.7,전국구 베스트셀러 작가(류미정)의 신작입니다. 출판 이력이 있는 출판사(밝은미래)입니다.
메멘과 모리 ,요시타케 신스케 글·그림 ;권남희 옮김,김영사,800번대,33.5,49.5,81.9,57.7,전국구 베스트셀러 작가(요시타케 신스케 글·권남희 옮김)의 신작입니다. 대표 출판사(김영사)의 수매 신뢰도가 높습니다.
생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,800번대,33.5,49.5,82.1,57.7,전국구 베스트셀러 작가(류미정)의 신작입니다. 출판 이력이 있는 출판사(밝은미래)입니다.
하쿠다 사진관 :허태연 장편소설 ,지은이: 허태연,다산북스,800번대,33.5,49.5,82.0,57.7,전국구 베스트셀러 작가(허태연)의 신작입니다. 대표 출판사(다산북스)의 수매 신뢰도가 높습니다.
생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,800번대,33.5,49.5,82.1,57.7,전국구 베스트셀러 작가(류미정)의 신작입니다. 출판 이력이 있는 출판사(밝은미래)입니다.
생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,800번대,33.5,49.5,82.1,57.7,전국구 베스트셀러 작가(류미정)의 신작입니다. 출판 이력이 있는 출판사(밝은미래)입니다.
생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,800번대,33.5,49.5,82.1,57.7,전국구 베스트셀러 작가(류미정)의 신작입니다. 출판 이력이 있는 출판사(밝은미래)입니다.
"꽃길이 따로 있나, 내 삶이 꽃인 것을 ",오평선 지음,콘텐츠그룹 포레스트,800번대,33.5,49.5,81.9,57.7,전국구 베스트셀러 작가(오평선 지음)의 신작입니다. 출판 이력이 있는 출판사(콘텐츠그룹 포레스트)입니다.
마당이 있는 집 ,김진영 지음,문학동네,800번대,33.5,49.5,82.0,57.7,전국구 베스트셀러 작가(김진영 지음)의 신작입니다. 대표 출판사(문학동네)의 수매 신뢰도가 높습니다.
"사피엔스 :유인원에서 사이보그까지, 인간 역사의 대담하고 위대한 질문 ",지은이: 유발 하라리 ;옮긴이: 조현욱,김영사,900번대,55.4,32.9,78.1,57.7,전국구 베스트셀러 작가(유발 하라리)의 신작입니다. 출판 이력이 있는 출판사(김영사)입니다.
푸른 사자 와니니 :이현 장편동화,지은이: 이현 ;그린이: 오윤화,창비,800번대,33.5,49.5,81.9,57.7,전국구 베스트셀러 작가(이현)의 신작입니다. 대표 출판사(창비)의 수매 신뢰도가 높습니다.
