ISBN,bookname,authors,publisher,total_loans,best_rank,class_no,category
9788932043500 ,봄밤의 모든 것 :백수린 소설집 ,지은이: 백수린,문학과지성사,14537,171,813.7,문학
9791194930136 ,장미와 나이프 ,지은이: 히가시노 게이고 ;옮긴이: 김윤경,오팬하우스,14506,425,833.6,문학
9791158361839 ,슈퍼 토끼 :유설화 그림책 ,유설화 글·그림,책읽는곰,14501,775,813.7,문학
9788950958237 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),14495,331,980.2,비문학
9788936433697 ,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,14484,786,813.6,문학
9791197578427 ,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),14484,717,001,비문학
9791130698137 ,온 더 볼 =On the ball,성완 글 ;돌만 그림,다산북스,14484,651,813.7,문학
9788936434434 ,철도원 삼대 :황석영 장편소설 ,지은이: 황석영,창비,14466,276,813.62,문학
9788954680004 ,이토록 평범한 미래 :김연수 소설 ,지은이: 김연수,문학동네,14446,278,813.62,문학
9788960306134 ,돈은 좋지만 재테크는 겁나는 너에게 ,뿅글이 지음,첨단,14443,301,327.04,비문학
9791164065547 ,수상한 놀이공원 천옥원 :전천당 번외편 ,글: 히로시마 레이코 ;옮긴이: 김정화,길벗스쿨,14417,319,833.6,문학
9791193238172 ,내가 생각한 인생이 아니야 ,지은이: 류시화,수오서재,14348,304,814.62,문학
9788934991328 ,사피엔스 :그래픽 히스토리,원작·각색: 유발 하라리 ;옮긴이: 김명주,김영사,14318,651,909,비문학
9791157280292 ,꽃을 보듯 너를 본다 :나태주 인터넷 시집 ,지은이: 나태주,지혜,14307,609,811.7,문학
9788954442701 ,삼체 =The three body ,류츠신 지음 ;허유영 옮김,자음과모음,14289,757,823.7,문학
9791189571894 ,방주 :유키 하루오 장편소설 ,지은이: 유키 하루오 ;옮긴이: 김은모,블루홀6(블루홀식스),14265,795,833.6,문학
9788936434496 ,달까지 가자 :장류진 장편소설 ,지은이: 장류진,창비,14201,407,813.7,문학
9791141601447 ,모우어 :천선란 소설 ,지은이: 천선란,문학동네,14191,149,813.7,문학
9788958284482 ,감기 걸린 물고기 :박정섭 그림책 ,글·그림: 박정섭,사계절,14181,793,813.7,문학
9788950976859 ,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북",북이십일,14132,772,711.4,비문학
9791158360375 ,알사탕 ,백희나,책읽는곰,14115,388,813.7,문학
9788936434243 ,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,14114,376,813.7,문학
9791187444725 ,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,14101,774,327.04,비문학
9788957362037 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,14049,821,510,비문학
9788936448493 ,위풍당당 여우 꼬리,손원평 글 ;만물상 그림,창비,14019,355,813.7,문학
9791168090248 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,13970,866,510,비문학
9791173119262 ,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,13968,178,472,비문학
9788936448592 ,아무거나 문방구 :정은정 동화,지은이: 정은정 ;그린이: 유시연,창비,13957,745,813.6,문학
9791194368175 ,듀얼 브레인 =AI 시대의 실용적 생존 가이드 /Dual brain ,이선 몰릭 지음 ;신동숙 옮김,상상스퀘어,13937,187,331.5412,비문학
9788950991722 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13885,393,980.2,비문학
9791190885928 ,백조와 박쥐 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,13843,817,833.6,문학
9788950994594 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13796,409,980.2,비문학
9791170400608 ,너무 잘하려고 애쓰지 마라 :나태주 시집 ,지은이: 나태주,열림원,13758,892,811.62,문학
9791161571492 ,우리가 겨울을 지나온 방식 :문미순 장편소설 ,지은이: 문미순,나무옆의자,13745,464,813.7,문학
9788949120744 ,기억 전달자,로이스 로리 글;장은수 옮김,비룡소,13731,845,843,문학
9788950995034 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13579,432,980.2,비문학
9788954693462 ,한강 ,지은이: 한강,문학동네,13577,133,810.81,문학
9791168418462 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,13541,218,400,비문학
9791171170227 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13512,403,980.2,비문학
9791192483238 ,침묵의 퍼레이드,"히가시노 게이고 (지은이), 김난주 (옮긴이)",재인,13507,198,None,비문학
9791193022122 ,호랭면 :김지안 그림책 ,지은이: 김지안,M창비(미디어창비),13492,413,813.7,문학
9788949162539 ,하하 자매 떡집 ,김리리 글 ;김이랑 그림,비룡소,13465,385,813.7,문학
9791141602451 ,절창 :구병모 장편소설 ,지은이: 구병모,문학동네,13460,6,813.7,문학
9791173471780 ,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,13454,105,400,비문학
9788950977405 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13441,423,980.2,비문학
9791190977265 ,부의 시나리오 :불확실성을 기회로 만드는 4가지 투자전략 ,오건영 지음,Page2(페이지2북스),13401,803,327.8,비문학
9791170521730 ,미키7 :에드워드 애슈턴 SF 장편소설 ,지은이: 에드워드 애슈턴 ;옮긴이: 배지혜,황금가지,13389,339,843.6,문학
9788901285894 ,불안 세대 :디지털 세계는 우리 아이들을 어떻게 병들게 하는가 ,조너선 하이트 지음 ;이충호 옮김,웅진씽크빅,13342,161,334.3,비문학
9791160946918 ,어린이라는 세계 :김소영 에세이 ,지은이: 김소영,사계절(사계절출판사),13297,485,818,문학
9788970127248 ,"총, 균, 쇠 :무기·병균·금속은 인류의 운명을 어떻게 바꿨는가 ",재레드 다이아몬드 지음 ;김진준 옮김,문학사상사,13275,411,389,비문학
9788950976866 ,마법천자문 :손오공의 한자 대탐험,"글: 시리얼,홍거북",북이십일,13268,887,711.4,비문학
9791168418424 ,(흔한남매) 별난 세계 여행,흔한남매 원작 ;정주연 그림,미래엔,13229,231,980.2,비문학
9788950934552 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13223,419,980.2,비문학
9788936434625 ,튜브 :손원평 장편소설 ,지은이: 손원평,창비,13212,412,813.7,문학
9788950968243 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),13210,402,511,비문학
9788954695978 ,"설자은, 금성으로 돌아오다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,13199,599,813.7,문학
9791191438406 ,거꾸로 읽는 세계사 ,유시민 지음,돌베개,13174,524,909,비문학
9791158682637 ,(읽으면서 바로 써먹는) 어린이 세계사 퀴즈,글·그림 : 한날,파란정원,13110,523,909,비문학
9788950949778 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),13109,435,511,비문학
9791171712267 ,놓지 마 과학!,"글·그림: 신태훈,나승훈",위즈덤하우스,13107,260,408,비문학
9788950971656 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),13099,482,219,비문학
9788932013046 ,그대의 차가운 손:한강 장편소설,한강 지음,문학과지성사,13089,148,813.6,문학
9788950971595 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),13088,516,219,비문학
9791171171330 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),13087,545,813.7,문학
9788950998707 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),13058,460,980.2,비문학
9788959897223 ,트렌드 코리아 2025 :2025 대한민국 소비트렌드 전망 ,"지은이: 김난도,전다현",미래의창,13052,537,320.911,비문학
9788960907348 ,애쓰지 않아도 :최은영 짧은 소설 ,지은이: 최은영 ;그린이: 김세희,마음산책,13050,420,813.7,문학
9788934971351 ,철학은 날씨를 바꾼다 :삶을 쓰다듬는 위안의 책 ,서동욱 지음,김영사,13038,502,104,비문학
9788950942403 ,Go go 카카오프렌즈 :자연탐사,글: 조주희 ;이혜림,아울북(북이십일 아울북),13034,535,472,비문학
9788936457259 ,율의 시선 :김민서 장편소설 ,지은이: 김민서,창비,13031,228,813.7,문학
9791168342569 ,너의 유토피아 :정보라 소설집 ,지은이: 정보라,인플루엔셜,12994,186,813.7,문학
9788950971601 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12992,505,219,비문학
9788950968502 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),12987,537,511,비문학
9788950971366 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12980,433,219,비문학
9788950991463 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12980,529,813.7,문학
9791130662985 ,다판다 편의점,강효미 글 ;밤코 그림,다산북스,12963,167,813.7,문학
9791194654063 ,긴키 지방의 어느 장소에 대하여 :세스지 장편소설 ,지은이: 세스지 ;옮긴이: 전선영,오팬하우스,12956,118,833.6,문학
9791193238691 ,"편안함의 습격 :편리와 효율, 멸균과 풍족의 시대가 우리에게서 앗아간 것들에 관하여 ",지은이: 마이클 이스터 ;옮긴이: 김원진,수오서재,12948,41,517.3,비문학
9788950944988 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12920,536,813.7,문학
9791158681258 ,(읽으면서 바로 써먹는) 어린이 속담 ,글·그림: 한날,파란정원,12901,589,388,비문학
9791193031681 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),12881,238,911,비문학
9791192655468 ,호박 목욕탕 ,글·그림: 시바타 케이코 ;옮김: 황진희,위즈덤하우스,12871,478,833.6,문학
9788950971632 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12866,520,219,비문학
9791164062065 ,(이상한 과자 가게) 전천당,히로시마 레이코 글 ;김정화 옮김,길벗스쿨,12859,490,833.6,문학
9791130655925 ,우연은 비켜 가지 않는다 :줄리언 반스 장편소설 ,지은이: 줄리언 반스 ;옮긴이: 정영목,다산북스,12846,158,843.5,문학
9788950996505 ,정재승의 인류 탐험 보고서,"글: 차유진,그림: 김현민",아울북(북이십일 아울북),12800,574,471,비문학
9788950982218 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12779,543,813.7,문학
9791189686536 ,"이 책은 돈 버는 법에 관한 이야기 :서민갑부 고명환의 생각법, 독서법, 장사법 ",고명환 지음,라곰,12770,621,325.2113,비문학
9788934941330 ,(흔한 남매) 세계사 탐험대,"원작: 흔한남매,그림: 팀키즈",김영사,12763,268,909,비문학
9788934920991 ,메멘과 모리 ,요시타케 신스케 글·그림 ;권남희 옮김,김영사,12760,480,833.6,문학
9791158681647 ,(읽으면서 바로 써먹는) 어린이 맞춤법 ,글·그림: 한날,파란정원,12743,589,711,비문학
9788934940999 ,내 멋대로 장래 희망 뽑기 ,최은옥 글 ;김무연 그림,김영사,12741,469,813.7,문학
9788950941970 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12741,591,813.7,문학
9788950983727 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,12738,584,813.7,문학
9788950941604 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12710,459,219,비문학
9788949168081 ,우다다 꽁냥파크 ,권혁진 글 ;심보영 그림,비룡소,12693,491,813.7,문학
9788950993566 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,12668,593,813.7,문학
9788950905682 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12622,577,813.7,문학
9791186757093 ,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ",윤홍균 지음,심플라이프,12603,489,182.1,비문학
9788950941574 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12597,487,219,비문학
9791171171941 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),12589,608,980.2,비문학
9791158682712 ,(읽으면서 바로 써먹는) 어린이 세계사 퀴즈,글·그림 : 한날,파란정원,12580,622,909,비문학
9791186805398 ,"그릿 :IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘 ",앤절라 더크워스 지음 ;김미정 옮김,비즈니스북스,12576,546,325.211,비문학
9788950974329 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),12572,515,980.2,비문학
9791168416611 ,에그박사와 공룡 에그 ,원작: 에그박사 ;그림: 도니패밀리,미래엔,12542,636,457,비문학
9791191496888 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,12540,570,909,비문학
9788950993573 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,북이십일,12530,608,813.7,문학
9791190313186 ,지적 대화를 위한 넓고 얕은 지식 :한 권으로 현실 세계를 통달하는 지식 여행서,채사장 지음,Whale Books(웨일북),12523,626,001.3,비문학
9791189001278 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈드림,12519,604,909,비문학
9788950996604 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),12503,513,980.2,비문학
9788901294742 ,청춘의 독서 :세상을 바꾼 위험하고 위대한 생각들 ,지은이: 유시민,웅진씽크빅,12501,225,029.1,비문학
9791160406504 ,방금 떠나온 세계 :김초엽 소설집 ,지은이: 김초엽,한겨레엔,12490,658,813.7,문학
9791167903068 ,매듭의 끝 :정해연 장편소설 ,지은이: 정해연,현대문학,12441,132,813.7,문학
9788950900175 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12432,611,813.7,문학
9788950993580 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),12431,607,813.7,문학
9788950971618 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),12422,568,219,비문학
9791194530107 ,환율의 대전환 :경제 질서의 변곡점에서 글로벌 통화의 미래를 말하다 ,오건영 지음,콘텐츠그룹 포레스트,12421,257,327.94,비문학
